date,T10Y3M,curvature,BAMLCC0A1AAATRIV,DPRIME,VIXCLS,DJIA,SP500,mktrf,smb,hml,umd,indexgx,twexb,twexm,twexo,DCPF3M,DCPN3M,DFF,NASDAQCOM,DTWEXB,TEDRATE,USD3MTD156N,USEPUINDXD,WILL5000INDFC,WILLRESIND,predict
2011,0.573472716,-0.003561032,-0.287604711,-0.402846515,-0.831875323,-0.462912558,-0.568394607,0.257439916,-0.874308316,-0.033126166,0.135420213,-0.250929897,0.464186821,-0.005523767,1.110291511,-0.289598501,-0.27646866,-0.334391474,-0.708611513,0.464339204,-0.622220125,-0.308420605,-0.385173771,-0.59449646,-0.388618374,-0.01
2012,0.496076936,-0.105292957,-0.275327988,-0.402846515,-0.784041451,-0.489940649,-0.58661954,-0.438862495,0.291392897,0.088301239,0.033389665,-0.250929897,0.45266198,-0.016195315,1.104260614,-0.280724298,-0.267589206,-0.308076801,-0.710504664,0.452739272,-0.645888112,-0.304578991,-0.45181388,-0.604219957,-0.403998426,0
2013,0.487477405,-0.003561032,-0.272323195,-0.290453532,-0.876121655,-0.476340026,-0.566242089,0.508432646,0.562857563,-0.139375146,0.410902694,-0.250929897,0.42118209,-0.05115982,1.100997997,-0.285161399,-0.267589206,-0.281762129,-0.698217928,0.421290328,-0.598552138,-0.299639773,-0.440294036,-0.591425882,-0.397537219,0.02
2014,0.45307928,0.086867345,-0.265025843,-0.290453532,-0.7469702,-0.522450983,-0.611416236,-1.135164906,-0.762528748,0.816865671,0.594557682,-0.250929897,0.414886112,-0.056886017,1.097537646,-0.271850094,-0.267589206,-0.246675898,-0.731460531,0.414972793,-0.551216164,-0.294700556,-0.942500899,-0.617525794,-0.407328128,0.04
2015,0.461678811,0.211206363,-0.27120713,-0.290453532,-0.739795119,-0.546323143,-0.626340573,-0.32551094,0.610763093,-0.139375146,-0.089046994,-0.250929897,0.399412946,-0.077274748,1.10297534,-0.271850094,-0.267589206,-0.237904341,-0.730785745,0.399531116,-0.551216164,-0.290858942,-0.9859555,-0.624690475,-0.413630778,0.06
2016,0.470278342,0.290331193,-0.271121279,-0.290453532,-0.801979153,-0.543490302,-0.621318031,0.087412583,-0.331378984,0.528475584,0.890446273,-0.250929897,0.409230403,-0.067037002,1.105348153,-0.262975891,-0.267589206,-0.255447456,-0.737299308,0.409359578,-0.551216164,-0.286468526,-0.183211952,-0.621619897,-0.410142519,0.06
2017,0.435880218,0.245117004,-0.264510735,-0.290453532,-0.761320362,-0.563429324,-0.640231388,-0.600793288,-1.018024904,0.528475584,0.431308804,-0.250929897,0.403467982,-0.079790804,1.118200885,-0.276287196,-0.2498303,-0.255447456,-0.755668494,0.403554276,-0.574884151,-0.28207811,0.478085412,-0.634413971,-0.411569534,0.06
2018,0.461678811,0.165992174,-0.267172123,-0.290453532,-0.85579226,-0.533245634,-0.62146132,0.484143027,1.009975837,-0.382229956,0.706791285,-0.250929897,0.409123691,-0.073457283,1.118794088,-0.262975891,-0.2498303,-0.272990571,-0.746305832,0.409242191,-0.480212203,-0.279882902,-0.504601013,-0.62213166,-0.403284919,0.05
2019,0.53047506,0.211206363,-0.278676185,-0.290453532,-0.929934762,-0.513259177,-0.607857436,0.378888011,1.057881366,-1.019723834,-0.609402791,-0.250929897,0.401440464,-0.080311368,1.114443933,-0.249664585,-0.2498303,-0.255447456,-0.723747347,0.401601389,-0.409208242,-0.266435059,-0.405005401,-0.612408164,-0.401342592,0.04
2020,0.573472716,0.22250991,-0.282281936,-0.290453532,-0.914388753,-0.532271057,-0.608489108,0.022640266,0.147676309,0.771330394,0.982273766,-0.250929897,0.345737065,-0.136879251,1.097636513,-0.267412992,-0.2498303,-0.176503438,-0.721029458,0.345832071,-0.361872268,-0.260126031,-0.853258565,-0.610872875,-0.390243586,0.04
2021,0.633669434,0.14338508,-0.292068974,-0.290453532,-0.984943715,-0.494098025,-0.559928177,1.172348898,0.914164779,-0.2304457,-0.548184462,-0.250929897,0.341682029,-0.129157562,1.070942376,-0.254101687,-0.2498303,-0.211589668,-0.678517914,0.341787568,-0.314536294,-0.256833219,-0.349156031,-0.581702386,-0.365786132,0.01
2022,0.616470372,0.211206363,-0.288806628,-0.290453532,-0.906017826,-0.485983295,-0.549395063,0.281729535,0.546889054,-0.260802551,-0.262498926,-0.250929897,0.396958581,-0.065909115,1.072524251,-0.240790382,-0.2498303,-0.251061677,-0.668958439,0.397033982,-0.361872268,-0.255186813,-0.192398663,-0.574537705,-0.360870857,0.01
2023,0.607870841,0.22250991,-0.28751886,-0.290453532,-0.841442098,-0.499183207,-0.551375563,-0.115000908,-0.299441964,0.103479665,-0.048234774,-0.250929897,0.367933056,-0.094106296,1.060857924,-0.294035603,-0.2498303,-0.268604792,-0.666053109,0.368007471,-0.314536294,-0.2513452,-0.527349059,-0.576072994,-0.359324924,0.01
2024,0.650868497,0.279027646,-0.295674725,-0.290453532,-0.921563834,-0.478041721,-0.529649284,0.532722265,0.179613329,0.194550219,0.390496585,-0.250929897,0.368786748,-0.092978409,1.06066019,-0.23635328,-0.214312487,-0.264219014,-0.651498341,0.368925221,-0.314536294,-0.249149992,-0.907066443,-0.562255394,-0.35096103,0.01
2025,0.685266621,0.30163474,-0.299022922,-0.290453532,-0.775670523,-0.516941207,-0.562367628,-0.876075637,-0.986087885,0.43740503,0.0027805,-0.250929897,0.365905537,-0.097142916,1.062538666,-0.231916178,-0.20987276,-0.255447456,-0.672594788,0.366054585,-0.243532333,-0.242564368,-0.613966619,-0.582725912,-0.370384292,0
2026,0.582072247,0.165992174,-0.280564912,-0.290453532,-0.709898949,-0.540786498,-0.586791558,-0.673662145,-0.794465767,0.923114651,0.533339353,-0.250929897,0.290673936,-0.167505728,1.026847616,-0.214167771,-0.20987276,-0.27737635,-0.699351944,0.290777744,-0.243532333,-0.242564368,0.416986494,-0.597567038,-0.358651056,0.01
2027,0.582072247,0.165992174,-0.279191292,-0.290453532,-0.750557741,-0.531693542,-0.580334004,0.16028144,0.307361407,-0.700976895,-0.384935584,-0.250929897,0.289926955,-0.167505728,1.025068007,-0.214167771,-0.20987276,-0.27737635,-0.691113927,0.290052081,-0.243532333,-0.24585718,0.84409564,-0.593984697,-0.363923084,0.01
2028,0.547674123,0.075563797,-0.273525112,-0.290453532,-0.709898949,-0.533320601,-0.587652705,-0.212159384,-0.107819847,0.391869753,0.02318661,-0.250929897,0.33463907,-0.12586066,1.046522184,-0.23635328,-0.20987276,-0.246675898,-0.694478487,0.33474437,-0.290868307,-0.243385376,-0.112926322,-0.598078801,-0.351753816,0
2029,0.521875529,0.041653156,-0.269661808,-0.290453532,-0.665652617,-0.558745184,-0.611158035,-0.633179447,-0.58687514,-0.57954949,-1.007321931,-0.250929897,0.360249828,-0.102001507,1.058880581,-0.23635328,-0.187674127,-0.268604792,-0.69882711,0.360334655,-0.26720032,-0.238173952,0.151155161,-0.612408164,-0.358492499,0.01
2030,0.45307928,-0.026168127,-0.260389877,-0.290453532,-0.54487209,-0.595389344,-0.640891439,-0.770820621,0.1317078,-0.534014213,1.145522644,-0.250929897,0.31457731,-0.157788546,1.065405814,-0.209730669,-0.192113853,-0.251061677,-0.715237541,0.314724615,-0.314536294,-0.238173952,-0.396693615,-0.628784579,-0.345649362,0.02
2031,0.470278342,0.019046062,-0.267172123,-0.290453532,-0.711094796,-0.58216588,-0.626799874,0.338405313,0.419140975,0.057944388,0.217044652,-0.250929897,0.298890721,-0.188241502,1.091902217,-0.245227484,-0.187674127,-0.24229012,-0.707290057,0.298973464,-0.338204281,-0.238173952,-0.435919412,-0.619572846,-0.335144945,0.02
2032,0.427280687,0.007742515,-0.266056057,-0.290453532,-0.750557741,-0.574373577,-0.610096137,0.386984551,0.003959721,-1.217043368,-0.629808901,-0.250929897,0.302625623,-0.188935586,1.102777606,-0.218604873,-0.187674127,-0.268604792,-0.683841229,0.302719165,-0.456544216,-0.234332338,0.110179514,-0.609849349,-0.325036922,0.01
2033,0.418681155,0.041653156,-0.262793711,-0.290453532,-0.700332175,-0.594312599,-0.64106381,-0.770820621,0.211550348,-0.822404301,-0.497169188,-0.250929897,0.288432994,-0.201776149,1.095065966,-0.214167771,-0.187674127,-0.272990571,-0.696605938,0.28849404,-0.480212203,-0.233783536,-0.2389155,-0.62724929,-0.337483665,0.01
2034,0.367083968,0.019046062,-0.258930407,-0.290453532,-0.733815885,-0.597943877,-0.639829545,0.063122964,0.770448191,-0.215267274,0.400699639,-0.250929897,0.237211478,-0.257216145,1.08794753,-0.223041975,-0.187674127,-0.264219014,-0.687168301,0.237345486,-0.456544216,-0.22939312,-0.854570952,-0.625202238,-0.341843989,0.05
2035,0.341285375,0.075563797,-0.260132323,-0.290453532,-0.770887136,-0.605134782,-0.631707503,0.273632996,1.201597954,-0.109018294,0.043592719,-0.250929897,0.223445696,-0.270750792,1.083201906,-0.200856466,-0.178794674,-0.255447456,-0.667815051,0.223579237,-0.480212203,-0.225002705,-0.750163253,-0.617014031,-0.32341171,0.06
2036,0.332685844,0.041653156,-0.256440721,-0.290453532,-0.682394472,-0.641802825,-0.66256026,-0.835592939,-0.954150865,0.953471502,0.431308804,-0.250929897,0.205731588,-0.282203186,1.063922807,-0.214167771,-0.178794674,-0.272990571,-0.703878636,0.205843185,-0.456544216,-0.220612289,-0.420899869,-0.635437497,-0.334431438,0.06
2037,0.281088657,-0.026168127,-0.253006673,-0.290453532,-0.526934387,-0.644458862,-0.665257913,-0.050228591,1.041912857,0.740973543,0.176232433,-0.250929897,0.145973153,-0.358378955,1.081422296,-0.191982262,-0.178794674,-0.255447456,-0.70490956,0.146093393,-0.598552138,-0.220612289,-0.540764573,-0.635437497,-0.342517857,0.05
2038,0.289688188,-0.060078768,-0.254380292,-0.290453532,-0.549655477,-0.597417114,-0.618505462,1.075190422,-0.970119375,0.968649928,0.155826323,-0.250929897,0.149281209,-0.349182336,1.069360501,-0.183108059,-0.178794674,-0.272990571,-0.691085811,0.149358875,-0.598552138,-0.216494079,-0.244456691,-0.609849349,-0.322460366,0.04
2039,0.367083968,0.019046062,-0.269318403,-0.290453532,-0.629777213,-0.558847021,-0.577435254,1.099480041,0.594794583,-1.717931415,-1.558286893,-0.250929897,0.156430879,-0.338510788,1.063725072,-0.196419364,-0.178794674,-0.251061677,-0.652473032,0.156519459,-0.574884151,-0.211831457,1.199752591,-0.584261201,-0.311400999,0.03
2040,0.358484437,-0.037471674,-0.26700042,-0.290453532,-0.669240158,-0.557994515,-0.571580643,0.079316044,-0.554938121,-0.109018294,-1.109352479,-0.250929897,0.135408715,-0.364972758,1.069360501,-0.174233855,-0.178794674,-0.24229012,-0.647084113,0.135539268,-0.480212203,-0.19866021,0.262270617,-0.581190623,-0.308665887,0.04
2041,0.324086313,-0.060078768,-0.257470936,-0.290453532,-0.564005638,-0.55020586,-0.563659349,0.119798742,-0.858339807,0.346334476,0.227247707,-0.250929897,0.135088581,-0.360374448,1.058287378,-0.169796753,-0.178794674,-0.24229012,-0.647787016,0.13519778,-0.456544216,-0.194269794,-0.604488266,-0.577608282,-0.314611783,0.03
2042,0.30688725,-0.105292957,-0.266914569,-0.290453532,-0.564005638,-0.541061821,-0.562769472,0.022640266,0.578826073,0.073122814,-0.129859213,-0.250929897,0.144372481,-0.349355857,1.057397573,-0.165359652,-0.178794674,-0.224747004,-0.643213463,0.144471323,-0.645888112,-0.189879378,0.036102543,-0.576072994,-0.295783111,0.04
2043,0.315486781,-0.093989409,-0.26485414,-0.290453532,-0.57476826,-0.547399888,-0.56262583,-0.034035512,-0.251536435,-0.033126166,-0.609402791,-0.250929897,0.14714698,-0.337643182,1.038711677,-0.174233855,-0.178794674,-0.264219014,-0.638602423,0.147288602,-0.574884151,-0.185488962,0.462336765,-0.576584757,-0.309577591,0.04
2044,0.315486781,-0.071382315,-0.261935199,-0.290453532,-0.830679477,-0.512984185,-0.526349038,0.921356169,0.706574151,-0.093839869,0.788415724,-0.250929897,0.093791234,-0.387617263,1.014588087,-0.156485448,-0.178794674,-0.268604792,-0.620289469,0.093856345,-0.50388019,-0.181098547,0.956086021,-0.553555423,-0.295703832,0.04
2045,0.30688725,-0.037471674,-0.261677645,-0.290453532,-0.839050404,-0.452620455,-0.47333943,1.196638517,-1.049961924,0.407048178,0.206841597,-0.250929897,0.051106637,-0.423796416,0.987103012,-0.169796753,-0.134397407,-0.251061677,-0.602201444,0.051191642,-0.527548177,-0.176708131,2.250828975,-0.523873171,-0.272713033,0.04
2046,0.358484437,0.165992174,-0.28185268,-0.290453532,-0.854596413,-0.427898774,-0.460424322,0.330308773,0.435109485,-0.503657362,-0.384935584,-0.250929897,0.017065671,-0.458240358,0.977710631,-0.143174143,-0.107759047,-0.255447456,-0.587852861,0.017128178,-0.622220125,-0.172317715,-0.532452787,-0.51670849,-0.312629818,0.06
2047,0.332685844,0.109474439,-0.284771621,-0.290453532,-0.8593798,-0.426618357,-0.464098036,-0.131193988,-0.427190043,0.027587537,-0.058437829,-0.250929897,0.002873043,-0.468391343,0.964660164,-0.138737041,-0.107759047,-0.237904341,-0.587562328,0.00302044,-0.645888112,-0.154756052,-0.3110968,-0.519267305,-0.302680351,0.08
2048,0.324086313,0.098170892,-0.285029175,-0.290453532,-0.882100889,-0.428296168,-0.466422925,0.014543726,1.089818386,-0.048304592,0.247653817,-0.250929897,0.010236136,-0.463966554,0.973261608,-0.134299939,-0.107759047,-0.24229012,-0.583738538,0.010341097,-0.622220125,-0.14871923,-0.596468122,-0.518243779,-0.299786681,0.08
2049,0.349884906,0.109474439,-0.291897272,-0.178060549,-0.94548077,-0.42859836,-0.469780629,-0.034035512,0.738511171,0.407048178,0.798618779,-0.250929897,0.041075757,-0.437678105,0.992540707,-0.129862838,-0.107759047,-0.185274995,-0.591957812,0.041171093,-0.598552138,-0.147621626,-0.774077866,-0.517732016,-0.291739902,0.09
2050,0.349884906,0.109474439,-0.291468016,-0.178060549,-0.950264157,-0.399943542,-0.439444631,0.702749598,0.147676309,-0.351873105,-0.007422555,-0.250929897,0.041182468,-0.437678105,0.992837308,-0.129862838,-0.107759047,-0.185274995,-0.56692511,0.041256465,-0.598552138,-0.141584804,-0.246206541,-0.498796786,-0.276042735,0.09
2051,0.30688725,0.256420552,-0.281423424,-0.178060549,-0.9155846,-0.37644821,-0.408763892,0.670363439,-0.043945808,-0.169731997,-0.150265323,-0.250929897,-0.016121603,-0.482359793,0.947753877,-0.107677329,-0.094439867,-0.141417208,-0.544366625,-0.015996193,-0.574884151,-0.141584804,-0.995871315,-0.479861556,-0.241160143,0.1
2052,0.272489126,0.279027646,-0.279191292,-0.178060549,-0.909605366,-0.372633494,-0.409797058,0.030736806,0.530920544,-0.412586808,-1.272601357,-0.250929897,-0.000861859,-0.453728809,0.922443881,-0.11211443,-0.098879594,-0.123874092,-0.536166096,-0.000757275,-0.669556099,-0.137194389,-0.434898666,-0.47883803,-0.225383697,0.1
2053,0.263889594,0.290331193,-0.279963953,-0.178060549,-0.929934762,-0.393893734,-0.433847872,-0.56031059,-0.299441964,0.452583455,0.02318661,-0.250929897,-0.031061211,-0.484181764,0.913941304,-0.098803125,-0.085560414,-0.158960323,-0.550664632,-0.030957652,-0.669556099,-0.132803973,-0.381528251,-0.493167393,-0.239812406,0.1
2054,0.212292407,0.245117004,-0.269490106,-0.178060549,-0.929934762,-0.37286105,-0.415164341,0.492239567,0.498983524,-0.184910423,-0.272701981,-0.250929897,-0.073212251,-0.514981762,0.875976309,-0.089928922,-0.085560414,-0.154574544,-0.530927129,-0.073131465,-0.598552138,-0.124023141,-0.813303663,-0.480885082,-0.273267983,0.12
2055,0.195093345,0.290331193,-0.265283396,-0.178060549,-0.957439238,-0.365055478,-0.410543293,0.014543726,-0.299441964,0.057944388,0.125217158,-0.250929897,-0.036823632,-0.474724864,0.878250254,-0.089928922,-0.085560414,-0.154574544,-0.526615994,-0.036762954,-0.574884151,-0.120181527,-0.920773599,-0.479861556,-0.272594115,0.13
2056,0.246690532,0.38075957,-0.277216715,-0.178060549,-0.895255204,-0.404335441,-0.448456546,-0.924654875,-0.283473455,1.105255759,0.757806559,-0.250929897,-0.096582067,-0.540055564,0.873010294,-0.094366023,-0.067801508,-0.154574544,-0.558152887,-0.096438046,-0.574884151,-0.117437517,0.121261895,-0.502379127,-0.292651606,0.12
2057,0.186493814,0.346848929,-0.272151493,-0.178060549,-0.958635085,-0.393292668,-0.428653313,0.459853408,0.738511171,0.528475584,0.71699434,-0.250929897,-0.101917642,-0.545868521,0.872021622,-0.089928922,-0.067801508,-0.145802986,-0.544507206,-0.101869845,-0.693224086,-0.110851894,-0.583344249,-0.489585053,-0.281988631,0.12
2058,0.203692876,0.414670211,-0.274469476,-0.178060549,-0.994510489,-0.392212606,-0.429514461,0.022640266,0.467046505,0.513297158,0.574151572,-0.250929897,-0.114402886,-0.553329929,0.857488147,-0.089928922,-0.072241234,-0.150188765,-0.545360061,-0.11425947,-0.622220125,-0.102071062,-0.836343351,-0.487538001,-0.265181564,0.13
2059,0.220891939,0.482491494,-0.2761865,-0.178060549,-0.988531255,-0.382800209,-0.415680747,0.354598392,0.483015015,0.164193368,-0.007422555,-0.250929897,-0.15687406,-0.588207673,0.827926862,-0.08549182,-0.072241234,-0.141417208,-0.528246728,-0.156732085,-0.598552138,-0.101794466,-0.809512322,-0.477302741,-0.244014173,0.14
2060,0.220891939,0.482491494,-0.275757244,-0.178060549,-0.988531255,-0.382800209,-0.415680747,0.354598392,0.483015015,0.164193368,-0.007422555,-0.250929897,-0.157514329,-0.588207673,0.826048386,-0.08549182,-0.072241234,-0.141417208,-0.528246728,-0.157457748,-0.598552138,-0.097680646,-0.900796148,-0.477302741,-0.244014173,0.15
2061,0.22949147,0.448580853,-0.282024382,-0.178060549,-0.981356174,-0.382147727,-0.413126386,0.071219504,0.259455878,0.43740503,0.370090475,-0.250929897,-0.212790882,-0.63132767,0.782744564,-0.125425736,-0.072241234,-0.145802986,-0.528780934,-0.212661476,-0.598552138,-0.093290231,-0.853404385,-0.474232164,-0.249444758,0.13
2062,0.298287719,0.403366664,-0.292755784,-0.178060549,-0.91917214,-0.397884922,-0.424836307,-0.195966305,1.361283052,-0.245624125,0.0027805,-0.250929897,-0.195183485,-0.616231333,0.793619953,-0.072180514,-0.072241234,-0.137031429,-0.524188637,-0.195053482,-0.693224086,-0.093290231,-0.924419119,-0.47883803,-0.25336905,0.09
2063,0.315486781,0.267724099,-0.293700147,-0.178060549,-0.926347221,-0.41414888,-0.438468921,-0.32551094,0.243487368,0.149014942,0.594557682,-0.250929897,-0.181631126,-0.596276405,0.783140032,-0.067743413,-0.072241234,-0.141417208,-0.533616903,-0.181489991,-0.645888112,-0.088899815,-0.753371311,-0.486002712,-0.245560106,0.06
2064,0.341285375,0.233813457,-0.295159618,-0.178060549,-0.958635085,-0.359053438,-0.388099861,1.172348898,0.08380227,-1.171508091,-1.395038015,-0.250929897,-0.223675454,-0.624560347,0.739935077,-0.063306311,-0.072241234,-0.13264565,-0.49479794,-0.223535746,-0.598552138,-0.085058201,-1.022556523,-0.455808697,-0.215315313,0.05
2065,0.358484437,0.279027646,-0.29885122,-0.178060549,-0.957439238,-0.360785651,-0.391084797,-0.08261475,0.163644819,-0.883118003,-0.905291382,-0.250929897,-0.203720405,-0.601221757,0.738353202,-0.058869209,-0.072241234,-0.150188765,-0.489793274,-0.203590692,-0.551216164,-0.076826171,-0.814761871,-0.457855749,-0.22926835,0.05
2066,0.255290063,0.211206363,-0.278933739,-0.178060549,-0.959830932,-0.358377404,-0.388673725,0.006447187,-0.283473455,0.149014942,0.155826323,-0.250929897,-0.229651297,-0.625688234,0.727181212,-0.063306311,-0.072241234,-0.158960323,-0.485678951,-0.229575822,-0.527548177,-0.075728567,-0.811407993,-0.455808697,-0.203106405,0.08
2067,0.195093345,0.177295722,-0.273525112,-0.178060549,-0.932326455,-0.373713888,-0.391314273,-0.131193988,-0.650749179,-0.12419672,-0.252295871,-0.250929897,-0.23274593,-0.626469079,0.721051447,-0.054432107,-0.054482328,-0.13264565,-0.482595552,-0.232702574,-0.645888112,-0.075728567,0.585701169,-0.458367512,-0.194504675,0.08
2068,0.186493814,0.233813457,-0.272237344,-0.178060549,-0.874925809,-0.409882369,-0.429141343,-0.965137573,-1.449174668,0.528475584,-0.599199736,-0.250929897,-0.215672092,-0.614582883,0.737858867,-0.049995006,-0.054482328,-0.154574544,-0.516887823,-0.215564127,-0.598552138,-0.071338151,-1.084822008,-0.482932134,-0.218446818,0.09
2069,0.117697565,0.256420552,-0.255839763,-0.178060549,-0.932326455,-0.391658643,-0.412667082,0.346501853,0.658668622,-0.640263193,0.329278255,-0.250929897,-0.096261933,-0.51151134,0.810031904,-0.045557904,-0.054482328,-0.145802986,-0.506156845,-0.096117901,-0.551216164,-0.066947736,-0.676086283,-0.472696875,-0.211351382,0.11
2070,0.160695221,0.245117004,-0.260218175,-0.178060549,-0.969397706,-0.371757105,-0.394213026,0.330308773,-1.209647022,0.194550219,0.237450762,-0.250929897,-0.090499512,-0.509342326,0.819918621,-0.041120802,-0.014524788,-0.128259871,-0.503438955,-0.090355284,-0.527548177,-0.06255732,-0.825260969,-0.462973378,-0.198627163,0.08
